Object Name,X,Y,Z,Dist_X,Dist_Y,Dist_Z
Sphere.262,-15.985544204711914,8.176132202148438,0.06576830893754959,15.985544204711914,8.176132202148438,0.06576830893754959
Sphere.265,-16.421655654907227,9.170516967773438,0.06576830893754959,16.421655654907227,9.170516967773438,0.06576830893754959
Sphere.268,-17.233346939086914,9.9479341506958,0.06576830893754959,17.233346939086914,9.9479341506958,0.06576830893754959
Sphere.271,-18.34574317932129,9.958208084106445,0.06576830893754959,18.34574317932129,9.958208084106445,0.06576830893754959
Sphere.274,-19.382400512695312,9.711353302001953,0.06576830893754959,19.382400512695312,9.711353302001953,0.06576830893754959
Sphere.277,-20.420124053955078,9.58653450012207,0.06576830893754959,20.420124053955078,9.58653450012207,0.06576830893754959
Sphere.280,-21.45940399169922,9.627863883972168,0.06576830893754959,21.45940399169922,9.627863883972168,0.06576830893754959
Sphere.283,-22.37004280090332,9.976203918457031,0.06576830893754959,22.37004280090332,9.976203918457031,0.06576830893754959
Sphere.286,-22.513912200927734,10.92322826385498,0.06576830893754959,22.513912200927734,10.92322826385498,0.06576830893754959
Sphere.289,-22.557424545288086,11.99200439453125,0.06576830893754959,22.557424545288086,11.99200439453125,0.06576830893754959
Sphere.292,-22.618249893188477,13.051167488098145,0.06576830893754959,22.618249893188477,13.051167488098145,0.06576830893754959
Sphere.295,-22.577594757080078,14.09970474243164,0.06576830893754959,22.577594757080078,14.09970474243164,0.06576830893754959
Sphere.298,-22.357065200805664,15.098390579223633,0.06576830893754959,22.357065200805664,15.098390579223633,0.06576830893754959
Sphere.301,-21.766637802124023,15.894177436828613,0.06576830893754959,21.766637802124023,15.894177436828613,0.06576830893754959
