Object Name,X,Y,Z
Sphere.247,-12.901216506958008,5.406641483306885,0.021611861884593964
Sphere.250,-13.888410568237305,5.199232578277588,0.021611861884593964
Sphere.253,-14.745464324951172,5.501461505889893,0.021611861884593964
Sphere.256,-15.256040573120117,6.422711372375488,0.021611861884593964
Sphere.259,-15.75069808959961,7.383772373199463,0.021611861884593964
Sphere.262,-16.12848472595215,8.381187438964844,0.021611861884593964
Sphere.265,-16.560955047607422,9.403536796569824,0.021611861884593964
Sphere.268,-17.453800201416016,10.146222114562988,0.021611861884593964
Sphere.271,-18.579206466674805,9.970681190490723,0.021611861884593964
Sphere.274,-19.61026382446289,9.689248085021973,0.021611861884593964
Sphere.277,-20.663253784179688,9.593658447265625,0.021611861884593964
Sphere.280,-21.728620529174805,9.653868675231934,0.021611861884593964
Sphere.283,-22.596303939819336,9.953601837158203,0.021611861884593964
Sphere.286,-22.5916690826416,10.955219268798828,0.021611861884593964
Sphere.289,-22.63663101196289,12.063898086547852,0.021611861884593964
Sphere.292,-22.715999603271484,13.133520126342773,0.021611861884593964
Sphere.295,-22.672893524169922,14.199967384338379,0.021611861884593964
Sphere.298,-22.470684051513672,15.230963706970215,0.021611861884593964
Sphere.301,-21.878734588623047,15.9321870803833,0.021611861884593964
